collisionID,trackID,mcID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,rabs,isPrompt,tracktime,sign
152,11,262311,-2.38864,0.76776,4.219,1.37694,211,9,2,55.5799,656,-1,76.6328,1,224.537918,1
152,-1,262311,-2.20319,0.251922,1.15434,1.06723,211,9,4,55.5799,0.427734,-1,76.6328,1,224.537918,1
294,23,484029,-2.87875,0.631076,5.63181,-2.72164,321,10,2,49.5107,15.0625,-1,40.5475,1,698.612,1
294,-5,484029,-3.6402,0.144419,2.75304,-2.13543,321,10,4,49.5107,0.318359,-1,40.5475,1,698.612,1
348,-5,555166,-2.88695,1.22745,11.0435,-2.63665,211,10,3,89.4768,0.0683594,0.40625,48.4261,1,12.475477,-1
348,24,555166,-3.03664,1.29867,13.5601,-2.53563,211,10,0,89.4768,12.5,0.40625,48.4261,1,12.475477,-1
357,27,579690,-3.54848,1.3804,24.0115,-0.857045,421,9,2,264.263,4448,-1,15.8739,1,1422.186035,-1
357,-5,579690,-3.4608,0.984734,15.6936,-1.24961,421,9,4,264.263,0.193359,-1,15.8739,1,1422.186035,-1
378,-5,630660,-2.87497,0.324564,2.88558,2.69596,211,11,3,60.6746,0.207031,1.53125,37.216,1,12.476184,1
378,28,630660,-3.37777,0.39794,5.83765,2.66802,211,11,0,60.6746,10.1875,1.53125,37.216,1,12.476184,1
380,-5,633315,-3.21604,0.350625,4.37745,-2.19768,211,10,3,9.7305,0.108398,0.4375,42.2197,1,1010.507019,1
380,30,633315,-3.14339,0.580993,6.74691,-2.33118,211,10,0,9.7305,7.5,0.4375,42.2197,1,1010.507019,1
394,-5,659454,-2.65552,0.410915,2.93858,0.590217,211,10,3,79.5919,0.142578,2.32812,43.8228,1,37.417336,1
394,32,659454,-3.10965,0.512962,5.76002,0.443415,211,10,0,79.5919,22,2.32812,43.8228,1,37.417336,1
448,-5,767324,-2.53724,0.49048,3.12039,2.77316,211,11,3,56.7436,0.150391,0.0202637,66.8129,1,12.463086,1
448,36,767324,-2.76188,0.68432,5.43785,2.79522,211,11,0,56.7436,13,0.0202637,66.8129,1,12.463086,1
473,-5,797640,-3.42786,0.560789,8.64827,-0.528446,211,11,3,44.4725,0.074707,0.269531,28.0372,1,212.132965,1
473,40,797640,-3.22353,0.898443,11.3008,-0.497413,211,11,0,44.4725,1264,0.269531,28.0372,1,212.132965,1
572,-6,992442,-3.34329,0.436813,6.19128,1.48469,211,10,3,29.6938,0.0810547,0.554688,31.5728,1,-137.235962,-1
572,52,992442,-3.53078,0.5,8.54493,1.4794,211,10,0,29.6938,7.03125,0.554688,31.5728,1,-137.235962,-1
616,55,1081543,-3.23499,0.0382118,0.486158,5.09353,321,11,2,65.5215,33792,-1,27.6298,1,99.81057,-1
616,-6,1081543,-4.41833,0.0571748,2.37188,1.83804,321,11,4,65.5215,0.275391,-1,27.6298,1,99.81057,-1
626,-6,1098710,-3.42009,0.269173,4.11901,0.442452,211,10,3,57.2458,0.283203,0.192383,46.679,0,661.193298,-1
626,56,1098710,-3.02339,0.73517,7.57573,0.570248,211,10,0,57.2458,892,0.192383,46.679,0,661.193298,-1
672,59,1193866,-2.92769,0.405023,3.79464,0.179561,211,10,2,34.8641,11.5625,-1,52.4486,0,424.176941,1
672,-6,1193866,-2.67764,0.222439,1.62597,0.63986,211,10,4,34.8641,0.492188,-1,52.4486,0,424.176941,1
729,-6,1295990,-3.16273,0.345625,4.09174,-1.88976,211,10,3,45.7062,0.241211,1.21875,49.7506,1,-37.437164,1
729,62,1295990,-3.00703,0.644329,6.5324,-2.28223,211,10,0,45.7062,7.5,1.21875,49.7506,1,-37.437164,1
58,7,100048,-2.66753,0.481316,3.48324,2.34501,211,9,2,22.4559,102.5,-1,62.7614,1,-99.801895,1
58,-1,100048,-2.6173,0.201694,1.38884,2.31861,211,9,4,22.4559,0.355469,-1,62.7614,1,-99.801895,1
96,9,173166,-2.9096,0.458422,4.21839,-2.02481,211,10,2,125.452,99,-1,40.9293,1,174.635162,-1
96,-1,173166,-2.29064,0.306541,1.53001,-2.52886,211,10,4,125.452,0.527344,-1,40.9293,1,174.635162,-1
124,-1,219558,-2.49682,0.403308,2.46547,-1.00877,421,11,3,16.7035,0.0751953,0.679688,77.2827,1,-586.330811,-1
124,10,219558,-2.55749,0.727531,4.72201,-0.867277,421,11,0,16.7035,5.4375,0.679688,77.2827,1,-586.330811,-1
191,17,339051,-3.45186,0.420663,6.64454,-1.26737,211,10,2,36.3231,256,-1,27.6773,1,0.026396,1
191,-1,339051,-3.24266,0.239953,3.07628,-1.35394,211,10,4,36.3231,0.179688,-1,27.6773,1,0.026396,1
208,19,366582,-2.86828,0.458114,4.04593,0.698076,211,10,2,29.7579,89,-1,48.8513,1,1422.171875,1
208,-1,366582,-2.82705,0.219342,1.85945,0.5002,211,10,4,29.7579,0.455078,-1,48.8513,1,1422.171875,1
237,-1,412600,-2.67172,0.458627,3.33285,0.406524,211,10,3,142.355,0.157227,2.17188,30.7507,1,12.475824,-1
237,20,412600,-3.19614,0.523785,6.41083,0.232107,211,10,0,142.355,77.5,2.17188,30.7507,1,12.475824,-1
239,-1,416239,-3.50774,0.131967,2.20403,-2.86143,211,12,3,15.8748,0.167969,2.17188,28.3224,1,12.456927,-1
239,22,416239,-3.65505,0.23589,4.56393,-3.0078,211,12,0,15.8748,33,2.17188,28.3224,1,12.456927,-1
249,-8,428755,-2.65644,0.307623,2.20192,-2.49225,211,11,3,38.8533,0.125977,1.11719,59.8642,1,12.475575,-1
249,28,428755,-2.75749,0.561365,4.44143,-2.03452,211,11,0,38.8533,14.6875,1.11719,59.8642,1,12.475575,-1
263,31,449224,-3.3983,0.300823,4.50432,-0.0578446,321,12,2,28.2125,76.5,-1,33.1833,1,49.899662,1
263,-8,449224,-3.80731,0.0991096,2.23251,0.26827,321,12,4,28.2125,0.19043,-1,33.1833,1,49.899662,1
324,-8,539074,-3.13516,0.303273,3.49305,2.14441,211,10,3,45.7944,0.155273,0.367188,31.3138,1,37.420189,1
324,32,539074,-2.92787,0.126961,1.1897,2.26609,211,10,0,45.7944,1.75E+06,0.367188,31.3138,1,37.420189,1
334,-8,555288,-3.48416,0.293831,4.79324,2.41708,211,11,3,51.718,0.119629,0.486328,25.5846,0,-187.129684,-1
334,34,555288,-3.28176,0.585812,7.8089,2.5924,211,11,0,51.718,820,0.486328,25.5846,0,-187.129684,-1
343,-8,574566,-2.87354,0.664881,5.90284,2.9229,421,10,3,60.8958,0.0429688,1.44531,56.0306,0,12.454584,1
343,36,574566,-2.87081,0.940744,8.32936,2.61813,421,10,0,60.8958,11.9375,1.44531,56.0306,0,12.454584,1
364,-8,608622,-2.76817,0.454455,3.63388,-0.120425,321,11,3,152.805,0.273438,1.16406,22.8568,1,960.592773,1
364,38,608622,-3.28682,0.796887,10.6763,-0.104923,321,11,0,152.805,73.5,1.16406,22.8568,1,960.592773,1
475,-8,810074,-2.55853,0.525836,3.41641,0.62786,211,9,3,79.0399,0.212891,1.07031,85.3169,1,87.315384,1
475,42,810074,-2.47625,1.41083,8.45133,0.923916,211,9,0,79.0399,16.75,1.07031,85.3169,1,87.315384,1
493,45,840601,-3.49052,0.323385,5.30892,0.811618,211,10,2,41.3696,50.75,-1,27.8654,1,848.326721,-1
493,-9,840601,-3.25353,0.23387,3.03096,1.21502,211,10,4,41.3696,0.269531,-1,27.8654,1,848.326721,-1
596,-9,1022694,-3.46887,0.132437,2.12771,-2.39842,321,11,3,26.8226,0.447266,2.48438,43.7121,1,187.111832,-1
596,50,1022694,-3.00544,0.493435,4.99468,-2.48441,321,11,0,26.8226,676,2.48438,43.7121,1,187.111832,-1
616,-9,1054253,-3.20085,0.3257,4.00515,-2.20737,211,10,3,72.0615,0.188477,0.597656,40.5635,1,-37.428741,-1
616,52,1054253,-3.27623,0.492426,6.52798,-1.5877,211,10,0,72.0615,11.75,0.597656,40.5635,1,-37.428741,-1
625,55,1065920,-3.23328,0.680851,8.64753,-0.495501,211,11,2,76.5399,616,-1,17.2022,0,24.93869,-1
625,-9,1065920,-2.90795,0.19555,1.7965,-0.372587,211,11,4,76.5399,0.227539,-1,17.2022,0,24.93869,-1
629,-9,1070160,-2.9393,0.487619,4.62152,-0.209514,321,10,3,69.7081,0.253906,1.75,40.8149,1,-62.368053,-1
629,59,1071153,-3.36754,0.781158,11.343,1.86879,321,9,2,86.7606,132,-1,26.1894,1,299.413208,1
629,56,1070160,-3.32434,0.493137,6.85871,-0.575295,321,10,0,69.708,430,1.75,40.8149,1,-62.368053,-1
629,-9,1071153,-3.25153,0.521684,6.74759,1.75895,321,9,4,86.7606,0.353516,-1,26.1894,1,299.413208,1
700,-9,1197447,-3.86547,1.01011,24.1148,-1.58813,211,10,3,82.1519,0.118652,0.597656,18.1717,0,885.728638,1
700,60,1197447,-5.81821,0.175192,29.4649,-0.403605,211,10,0,82.1519,4.10E+06,0.597656,18.1717,0,885.728638,-1
30,-248,423300,-3.4531,0.424588,6.71481,1.47708,411,10,3,103.709,0.116211,0.143555,46.1508,1,586.343628,-1
30,24,423300,-2.83862,1.14814,9.84574,1.18149,411,10,0,103.709,17.75,0.143555,46.1508,1,586.343628,-1
46,-248,448440,-3.77815,0.178943,3.91506,-0.325635,211,10,3,54.8634,0.186523,0.8125,32.9371,0,386.738525,1
46,26,448440,10.1694,0.0403467,526.365,27.1446,211,10,0,54.8634,3.74E+06,0.8125,32.9371,0,386.738525,-1
50,-248,455503,-3.03324,0.204636,2.12951,0.87567,211,10,3,43.1902,0.119141,2.45312,34.0931,0,-37.424015,1
50,28,455503,-3.05106,0.418087,4.42858,1.16997,211,10,0,43.1902,2784,2.45312,34.0931,0,-37.424015,1
101,-248,536497,-3.2194,0.286293,3.58627,2.56184,211,12,3,24.9729,0.100586,0.796875,42.3495,1,12.473447,-1
101,30,536497,-3.30037,0.441951,6.00162,2.96147,211,12,0,24.9729,63.75,0.796875,42.3495,1,12.473447,-1
102,-248,537517,-3.75523,0.566254,12.1087,2.23122,211,10,3,121.36,0.0673828,0.259766,21.0093,1,12.471731,-1
102,32,537517,-3.56139,0.852712,15.025,1.90323,211,10,0,121.36,227,0.259766,21.0093,1,12.471731,-1
111,35,553439,-2.5767,5.02924,33.2676,-1.88436,211,10,2,161.371,761856,-1,19.7131,1,1097.830444,-1
111,-248,553439,-3.04224,0.429936,4.51427,-1.47888,211,10,4,161.371,0.181641,-1,19.7131,1,1097.830444,1
129,-248,591050,-4.18944,0.173163,5.71447,-2.29343,321,10,3,83.9081,0.134766,1.42188,29.4578,1,87.322357,1
129,36,591050,-2.84487,1.03219,8.90648,-2.85513,321,10,0,83.9081,624,1.42188,29.4578,1,87.322357,1
173,-248,677556,-4.40016,0.113488,4.62325,-0.614565,211,10,3,50.0189,0.102051,1.17188,22.6056,1,12.475123,1
173,38,677556,-2.97587,0.470588,4.62533,-0.446939,211,10,0,50.0189,323584,1.17188,22.6056,1,12.475123,1
210,-248,751120,-3.12651,0.460225,5.25536,-2.0563,321,10,3,27.0326,2.48438,0.632812,49.7973,0,212.118164,1
210,40,751120,-3.0272,0.73915,7.64568,-2.21653,321,10,0,27.0326,11.25,0.632812,49.7973,0,212.118164,1
271,-249,871228,-3.40636,0.299481,4.52043,-2.60094,211,11,3,37.2581,0.116699,1.53125,33.2117,1,187.131485,1
271,46,871228,-3.38819,0.462355,6.85352,-2.727,211,11,0,37.2581,41,1.53125,33.2117,1,187.131485,1
299,-249,932078,-3.18722,0.396822,4.81391,2.25758,321,10,3,58.8563,0.108398,0.464844,39.1721,1,-885.757996,1
299,48,932078,-3.28775,0.532397,7.13941,2.57046,321,10,0,58.8563,20.125,0.464844,39.1721,1,-885.757996,1
331,-249,984819,-3.60472,1.58652,29.1908,-1.97655,521,10,3,59.3002,0.0874023,0.90625,28.8862,1,12.481208,1
331,50,984819,-3.52386,1.87718,31.8601,-1.95913,521,10,0,59.3002,13.625,0.90625,28.8862,1,12.481208,1
348,-249,1025153,-2.93834,0.457858,4.33534,2.42994,211,12,3,168.028,0.137695,0.941406,18.7493,1,12.488074,-1
348,52,1025153,-3.2703,0.891792,11.7526,2.53075,211,12,0,168.028,215,0.941406,18.7493,1,12.488074,-1
449,-249,1194338,-3.00193,0.280414,2.82855,2.24093,321,10,3,71.1506,0.373047,3.125,35.7668,1,486.56546,1
449,56,1194338,-3.45479,0.325855,5.16208,1.34592,321,10,0,71.1506,246,3.125,35.7668,1,486.56546,1
463,-249,1224772,-4.19739,0.144296,4.79987,0.135981,211,12,3,41.9288,0.25,2.29688,23.711,1,-436.620911,1
463,58,1224772,-3.18679,0.569958,6.91131,0.190516,211,12,0,41.9288,6976,2.29688,23.711,1,-436.620911,1
463,61,1225545,-3.19934,0.308434,3.78713,0.177257,211,9,2,55.3444,660,-1,38.0955,1,773.441589,-1
463,-249,1225545,-2.66954,0.207582,1.50524,-0.707273,211,9,4,55.3444,0.11084,-1,38.0955,1,773.441589,-1
465,-249,1229619,-3.03373,0.591822,6.1617,-1.3563,211,10,3,140.245,0.204102,1.15625,26.4219,1,-62.388298,1
465,62,1229619,-3.13964,0.463453,5.36189,-0.12613,211,10,0,140.245,41984,1.15625,26.4219,1,-62.388298,1
475,-249,1244562,-3.22635,0.436302,5.50337,-0.687921,223,10,3,40.6886,0.296875,0.065918,36.3754,1,12.493228,-1
475,66,1244562,-3.2815,0.592593,7.89727,-0.427862,223,10,0,40.6886,8.875,0.065918,36.3754,1,12.493228,-1
501,-250,1297205,-3.57175,0.30622,5.45179,2.04687,421,11,3,53.9928,0.228516,0.302734,21.7131,1,386.73587,-1
501,78,1297205,-3.55897,0.504061,8.86028,2.46429,421,11,0,53.9928,1248,0.302734,21.7131,1,386.73587,-1
533,-250,1350820,-3.22668,0.449468,5.67129,2.79246,211,10,3,65.7072,0.0854492,1.35938,30.7881,1,536.444092,1
533,80,1350820,-3.47623,0.490833,7.94377,3.026,211,10,0,65.7072,39,1.35938,30.7881,1,536.444092,1
543,-250,1378429,-2.93968,0.449715,4.2639,0.977418,211,10,3,70.5878,0.125977,0.53125,37.5079,1,-137.231552,1
543,82,1378429,-3.40394,0.444493,6.69312,1.05433,211,10,0,70.5878,26.75,0.53125,37.5079,1,-137.231552,1
545,-250,1384964,-3.12379,0.337592,3.84457,2.78603,211,10,3,94.9652,0.589844,0.310547,42.0054,1,835.848206,1
545,84,1384964,-3.19522,0.556635,6.80665,2.00415,211,10,0,94.9652,22.5,0.310547,42.0054,1,835.848206,1
574,87,1458718,-3.12167,0.475615,5.40497,0.626104,211,10,2,35.9622,764,-1,62.7286,1,1222.57019,1
574,-250,1458718,-2.90699,0.200196,1.83743,0.306694,211,10,4,35.9622,0.220703,-1,62.7286,1,1222.57019,1
624,-250,1533657,-3.34417,0.72081,10.2255,0.867911,211,10,3,41.5509,0.152344,1.22656,36.3539,1,112.290283,1
624,88,1533657,-3.26722,0.967064,12.7055,0.48353,211,10,0,41.5509,126.5,1.22656,36.3539,1,112.290283,1
628,-250,1538944,-3.18468,0.207813,2.51464,0.24815,211,10,3,40.7845,0.292969,3.0625,27.923,1,586.365784,-1
628,90,1538944,-3.20252,0.390765,4.81325,0.0811785,211,10,0,40.7845,175,3.0625,27.923,1,586.365784,-1
654,-250,1579296,-3.12506,0.162501,1.85293,-1.08802,321,10,3,25.172,0.241211,6.53125,34.593,1,37.405571,-1
654,94,1579296,-3.06663,0.376817,4.0538,-0.276829,321,10,0,25.172,450,6.53125,34.593,1,37.405571,-1
658,-250,1591042,-2.95701,0.470805,4.54148,-3.05687,211,10,3,87.8723,0.175781,1.39062,35.82,1,12.474943,1
658,96,1591042,-3.25813,0.529028,6.88778,2.95753,211,10,0,87.8723,163,1.39062,35.82,1,12.474943,1
10,11,17673,-3.37683,0.28301,4.14778,-0.190104,211,10,2,29.4457,11,-1,35.0376,0,149.705368,-1
10,-1,17673,-3.03919,0.185675,1.94366,-0.187227,211,10,4,29.4457,0.310547,-1,35.0376,0,149.705368,-1
20,-1,36733,-3.08246,0.7298,7.9759,-0.0410661,321,10,3,72.3162,0.24707,1.01562,38.1569,1,-112.281563,1
20,12,36733,-3.32021,0.744118,10.3069,-0.144545,321,10,0,72.3162,16.5,1.01562,38.1569,1,-112.281563,1
25,-1,51661,-2.534,0.458268,2.90613,-0.0163877,211,11,3,160.289,0.402344,1.07031,26.7623,1,1035.456055,1
25,14,51661,-2.99898,0.890822,8.95936,-0.367805,211,11,0,160.289,768,1.07031,26.7623,1,1035.456055,1
81,-1,151401,-2.97398,0.47227,4.63316,-1.04351,211,10,3,87.5304,0.158203,0.474609,57.4058,1,-12.481586,-1
81,18,151401,-2.80604,0.945085,7.84646,-0.563828,211,10,0,87.5304,16.75,0.474609,57.4058,1,-12.481586,-1
86,-1,159888,-3.43325,0.850763,13.1908,1.46032,211,14,3,57.2732,0.123535,0.375,28.6567,1,12.491923,1
86,20,159888,-3.56227,0.888503,15.6695,1.50513,211,14,0,57.2732,9.9375,0.375,28.6567,1,12.491923,1
93,-1,167091,-3.51737,0.402081,6.78017,-2.9217,211,13,3,21.3822,0.0854492,1.17188,27.0415,1,12.471828,1
93,22,167091,-3.57455,0.495464,8.84563,-2.11022,211,13,0,21.3822,6144,1.17188,27.0415,1,12.471828,1
135,25,231063,-2.65787,24.4515,175.268,-2.7588,321,9,2,30.0622,147456,-1,87.45,1,24.963291,-1
135,-1,231063,-2.67523,0.177716,1.29596,-2.34454,321,9,4,30.0622,0.324219,-1,87.45,1,24.963291,-1
148,-1,259123,-3.5565,0.205643,3.60582,-0.836021,321,13,3,61.0195,0.40625,1.59375,32.8758,1,-187.126022,1
148,26,259123,-3.23777,0.576009,7.34872,-0.428529,321,13,0,61.0195,8384,1.59375,32.8758,1,-187.126022,1
161,-1,288434,-3.27671,0.349876,4.64045,-0.888096,321,10,3,55.448,0.103027,1.57812,26.0528,1,162.179153,-1
161,28,288434,-3.27182,0.645293,8.51698,-1.13787,321,10,0,55.448,5856,1.57812,26.0528,1,162.179153,-1
165,31,294694,-2.56978,0.541584,3.55806,-1.32154,321,11,2,37.9548,192,-1,65.0355,0,1222.598511,-1
165,-1,294694,-2.32765,0.20883,1.08083,-1.85799,321,11,4,37.9548,0.349609,-1,65.0355,0,1222.598511,-1
186,33,330396,-3.40149,0.341163,5.12465,-1.7656,211,11,2,38.2358,7.46875,-1,34.9301,1,49.925282,1
186,-1,330396,-3.27505,0.216949,2.87267,-1.3121,211,11,4,38.2358,0.0688477,-1,34.9301,1,49.925282,1
209,-1,376896,-2.2831,0.741626,3.67439,0.232777,211,10,3,299.032,0.0922852,0.796875,24.1556,1,212.092758,1
209,34,376896,-3.00756,0.96015,9.73944,0.1636,211,10,0,299.032,380,0.796875,24.1556,1,212.092758,1
217,-1,393047,-3.20258,0.310585,3.82586,-1.9238,211,11,3,52.1211,0.125977,1.58594,27.8806,1,286.954407,1
217,36,393047,-3.51281,0.461365,7.74456,-2.06675,211,11,0,52.1211,63,1.58594,27.8806,1,286.954407,1
260,-5,485491,-2.88977,0.210202,1.89653,-2.31136,211,11,3,36.5051,0.746094,1.96875,48.9086,0,1334.86731,-1
260,40,485491,-3.03884,0.388836,4.06894,-1.76132,211,11,0,36.5051,3.73438,1.96875,48.9086,0,1334.86731,-1
277,-5,513135,-3.47276,0.508346,8.19873,1.03442,321,10,3,36.8648,0.125,1.72656,26.7304,1,162.181335,-1
277,44,513135,-3.47765,0.659475,10.6882,0.993764,321,10,0,36.8648,252,1.72656,26.7304,1,162.181335,-1
327,-5,590600,-2.68592,0.470102,3.46461,-1.94738,211,10,3,73.1439,0.46875,0.980469,56.9261,1,261.986603,-1
327,48,590600,-2.79368,0.709571,5.81925,-1.43774,211,10,0,73.1439,86.5,0.980469,56.9261,1,261.986603,-1
346,-5,620902,-3.91842,0.122959,3.09491,-1.93132,321,11,3,57.7642,0.204102,1.48438,37.6342,1,-37.452507,1
346,50,620902,3.06668,0.220547,2.37275,-6.03674,321,11,0,57.7642,3.05E+06,1.48438,37.6342,1,-37.452507,-1
372,-5,676343,-2.77332,0.664504,5.34065,0.676867,211,10,3,16.3765,0.0249023,1.74219,65.8446,0,-87.325722,-1
372,-5,676385,-4.3759,0.0975331,3.8781,-2.63624,211,12,3,70.291,0.163086,3.82812,26.3455,0,-87.325722,-1
372,52,676343,-2.73968,0.997443,7.75345,0.758605,211,10,0,16.3765,6.03125,1.74219,65.8446,0,-87.325722,-1
372,53,676385,12.1812,0.0118771,1158.52,-171.867,211,12,0,70.291,3.70E+07,3.82812,26.3455,0,-87.325722,-1
405,-5,719050,-3.43065,0.988179,15.2817,-1.59229,411,10,3,147.248,0.332031,0.19043,23.3557,1,12.450011,1
405,58,719050,-3.21571,1.66775,20.8145,-1.54564,411,10,0,147.248,42752,0.19043,23.3557,1,12.450011,1
413,-5,733009,-2.53573,0.333686,2.11971,0.372676,211,12,3,171.395,0.0932617,0.28125,25.0056,0,436.638275,1
413,60,733009,-3.33391,0.371015,5.20971,0.221925,211,12,0,171.395,368,0.28125,25.0056,0,436.638275,1
438,-5,784947,-3.287,0.439155,5.88465,0.883633,211,10,3,92.6947,0.124023,0.664062,28.7716,1,-87.31678,1
438,62,784947,-3.63522,0.436395,8.27765,1.16648,211,10,0,92.6947,17.375,0.664062,28.7716,1,-87.31678,1
475,69,859126,-3.17172,0.399883,4.7767,-0.56104,211,10,2,24.3012,916,-1,29.4032,1,274.458984,1
475,-6,859126,-3.21899,0.167129,2.0927,-0.399478,211,10,4,24.3012,0.140625,-1,29.4032,1,274.458984,1
541,-6,966789,-3.56978,0.490892,8.72237,-0.533868,321,10,3,14.1271,0.052002,0.785156,30.2776,1,12.475348,1
541,72,966789,-3.38299,0.761834,11.2343,-0.75374,321,10,0,14.1271,167,0.785156,30.2776,1,12.475348,1
567,-6,1026797,-2.48695,0.397747,2.40791,-1.18276,211,10,3,155.213,0.176758,1.07812,20.1401,1,286.907654,-1
567,74,1026797,-3.11237,0.65921,7.42228,-0.939673,211,10,0,155.213,56.25,1.07812,20.1401,1,286.907654,-1
581,77,1051580,-3.38686,0.46095,6.8236,-0.583889,211,9,2,58.7393,10.75,-1,32.6226,1,723.579041,1
581,-6,1051580,-2.89847,0.26698,2.42972,-0.557577,211,9,4,58.7393,0.457031,-1,32.6226,1,723.579041,1
597,-6,1091613,-2.93814,0.207434,1.96374,2.5746,321,11,3,54.9543,0.570312,1.30469,47.1708,1,835.854553,1
597,78,1091613,-3.10691,0.42428,4.75122,1.57332,321,11,0,54.9543,22.75,1.30469,47.1708,1,835.854553,1
626,81,1126882,-3.23091,0.607085,7.69244,-2.59043,211,9,2,79.8175,50.5,-1,26.3655,1,-24.947275,-1
626,-6,1126882,-2.71525,0.258455,1.96098,-3.06541,211,9,4,79.8175,0.200195,-1,26.3655,1,-24.947275,-1
667,83,1186778,-6.96301,0.103991,54.9497,0.750945,321,11,2,40.5331,1.29E+06,-1,32.4381,1,973.06134,-1
667,-6,1186778,-4.16165,0.0738977,2.37186,-0.656793,321,11,4,40.5331,0.511719,-1,32.4381,1,973.06134,1
77,-1,149040,-3.26346,0.405786,5.31134,0.0101467,211,12,3,29.0095,0.197266,2.625,34.1659,1,-1135.261719,1
77,2,149040,-3.49686,0.46519,7.6854,-0.303861,211,12,0,29.0095,37.75,2.625,34.1659,1,-1135.261719,1
88,-1,166877,-3.34611,0.47912,6.81008,2.12525,321,11,3,95.8944,0.081543,0.431641,22.703,1,112.282433,-1
88,4,166877,-3.63073,0.693356,13.093,2.21679,321,11,0,95.8944,89.5,0.431641,22.703,1,112.282433,-1
106,9,198870,-2.47751,0.684263,4.10405,-0.899383,211,11,2,68.9385,111.5,-1,67.4176,1,24.950884,-1
106,-1,198870,-2.30088,0.318161,1.60403,-1.48929,211,11,4,68.9385,0.347656,-1,67.4176,1,24.950884,-1
163,13,310436,-3.2606,0.4268,5.57051,-1.41064,211,10,2,63.5513,101,-1,45.4977,1,873.255676,-1
163,-1,310436,-2.76426,0.418557,3.33386,-1.59377,211,10,4,63.5513,0.386719,-1,45.4977,1,873.255676,-1
294,27,549020,-3.38474,0.255728,3.77766,0.316192,321,10,2,23.8588,472,-1,38.3109,1,499.015228,-1
294,-8,549020,-3.20184,0.137671,1.69463,-0.770155,321,10,4,23.8588,0.369141,-1,38.3109,1,499.015228,-1
360,-8,654241,-3.25349,0.323054,4.18662,1.86312,321,10,3,28.1151,0.275391,1.11719,46.0726,1,12.457558,-1
360,28,654241,-3.03865,0.627595,6.56617,1.96958,321,10,0,28.1151,9.125,1.11719,46.0726,1,12.457558,-1
400,-8,711372,-3.06906,0.351106,3.78633,-2.67233,321,11,3,61.4741,0.0976562,1.92188,33.5765,1,112.289597,-1
400,32,711372,-3.47224,0.378488,6.10121,-2.77992,321,11,0,61.4741,10.625,1.92188,33.5765,1,112.289597,-1
446,-8,776096,-3.15034,0.370143,4.32825,0.773563,411,11,3,52.2472,0.0932617,1.17188,31.7528,0,12.454036,-1
446,34,776096,-3.60246,0.377546,6.93091,0.843137,411,11,0,52.2472,41.75,1.17188,31.7528,0,12.454036,-1
498,-9,882081,-3.26824,0.573228,7.53887,1.3621,321,10,3,130.843,0.150391,0.208008,20.9017,1,12.468385,-1
498,46,882081,-3.67043,0.6865,13.4877,1.27154,321,10,0,130.843,31.75,0.208008,20.9017,1,12.468385,-1
525,49,936613,-2.35895,0.996109,5.31643,-1.23317,211,10,2,88.8896,960,-1,67.2927,1,-99.789543,-1
525,-9,936613,-2.25708,0.46774,2.25913,-1.58353,211,10,4,88.8896,0.283203,-1,67.2927,1,-99.789543,-1
542,-9,970788,-3.35226,0.957009,13.6863,2.79816,431,10,3,8.07549,0.0673828,1.55469,35.3118,1,137.238129,-1
542,50,970788,-3.35245,1.1377,16.2735,2.81982,431,10,0,8.07549,11.9375,1.55469,35.3118,1,137.238129,-1
576,53,1041979,-2.95671,0.530227,5.11313,-1.39746,211,11,2,279.427,117,-1,9.46474,1,1072.901855,-1
576,-9,1041979,-2.16481,0.582439,2.57079,-1.77431,211,11,4,279.427,0.294922,-1,9.46474,1,1072.901855,-1
659,-9,1179780,-3.56512,0.770359,13.6246,-1.82779,211,12,3,44.1645,0.081543,0.769531,28.208,1,1035.479248,1
659,54,1179780,-3.38456,1.08167,15.9757,-1.89522,211,12,0,44.1645,115.5,0.769531,28.208,1,1035.479248,1
662,-9,1184747,-4.01393,0.188356,5.21579,-1.50016,211,11,3,65.649,0.0693359,0.898438,20.8843,1,-37.463524,1
662,56,1184747,-3.45004,0.521219,8.21787,-2.00293,211,11,0,65.649,67584,0.898438,20.8843,1,-37.463524,1
15,27,179029,-3.02232,0.747104,7.69055,-2.31284,321,11,2,90.1832,86.5,-1,22.1324,1,349.324341,-1
15,-1,179029,-2.62361,0.245888,1.70375,-2.62291,321,11,4,90.1832,0.164062,-1,22.1324,1,349.324341,-1
51,35,442289,-2.94553,0.396132,3.77779,-2.59109,211,11,2,16.3298,1456,-1,50.4175,1,174.656403,-1
51,-267,442289,-3.12294,0.122123,1.38958,-2.01817,211,11,4,16.3298,0.273438,-1,50.4175,1,174.656403,-1
75,-267,498111,-2.53052,0.343653,2.17183,-1.02156,211,11,3,68.4551,0.152344,4.65625,75.5967,1,-37.428219,-1
75,36,498111,-2.75208,0.792953,6.24012,-1.78275,211,11,0,68.4551,608,4.65625,75.5967,1,-37.428219,-1
84,-267,515906,-3.13414,0.52185,6.0045,-1.53155,211,10,3,152.453,0.0488281,0.671875,26.0431,1,-187.134109,1
84,38,515906,-3.66821,0.476445,9.34004,-1.78669,211,10,0,152.453,74.5,0.671875,26.0431,1,-187.134109,1
130,-267,594067,-3.82316,0.408905,9.35785,1.4979,321,10,3,32.3162,1.46875,1.03125,25.3114,1,-37.423939,-1
