collisionID,trackID,mcID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,rabs,isPrompt,tracktime,sign
1391,-6,1162008,-3.26717,0.608302,7.99158,1.05379,321,10,3,141.604,0.149414,1.03125,22.198,1,511.490967,-1
135,-1,114081,-2.58919,0.843753,5.65064,1.24202,211,12,3,75.8226,0.121582,1.75,68.1531,1,162.193726,1
1373,-9,1053570,-2.7962,0.527291,4.33522,0.369669,211,10,3,62.3656,0.186523,1.39844,49.0139,1,12.463432,1
1451,-9,1118211,-2.8583,0.66289,5.79674,2.96468,321,10,3,68.8381,0.140625,0.203125,55.5385,1,12.486308,1
1572,-9,1210125,-3.18521,0.514153,6.22476,-2.88197,211,10,3,46.16,0.257812,0.730469,38.509,1,661.185364,1
40,-229,435519,-3.37367,0.602974,8.8094,2.44386,321,10,3,65.8197,0.121094,0.621094,27.3018,1,62.376797,1
43,-229,439265,-3.62902,3.73467,70.4034,1.72315,211,10,3,40.9963,0.0722656,0.769531,26.9276,1,286.934723,1
417,-229,744475,-2.94571,0.654731,6.24509,-3.0307,321,10,3,125.968,0.0830078,1.26562,35.7778,1,810.906128,1
495,-229,803267,-2.68959,0.58783,4.34805,1.96372,211,10,3,76.4243,0.106445,0.734375,54.371,1,12.483614,1
1163,-231,1325484,-2.99367,1.03604,10.3651,-1.65301,321,9,3,14.4592,0.196289,0.765625,49.6954,1,960.605835,1
1553,-231,1608335,-2.77647,0.5445,4.3899,3.02872,321,10,3,56.3923,0.128906,0.882812,49.842,1,112.276718,-1
87,-1,59255,-2.58855,0.772611,5.17093,-2.80667,411,10,3,320.522,0.213867,1.39062,15.3172,1,286.932434,-1
488,-1,349548,-3.13571,1.18536,13.6603,1.64118,421,12,3,92.9326,0.0605469,0.119141,41.2251,1,12.484158,-1
563,-5,409618,-3.47472,0.960713,15.525,1.20602,411,12,3,43.4114,0.189453,0.746094,29.1324,1,212.080246,-1
575,-5,418805,-2.79825,0.699633,5.76386,2.9201,211,9,3,66.1576,0.257812,2.03125,56.4946,1,87.3283,-1
780,-5,576628,-3.30122,1.00713,13.6882,-2.58371,421,10,3,74.808,0.111328,0.287109,40.2608,1,686.142395,1
1087,-6,816213,-3.07457,1.79629,19.4778,-2.24661,211,10,3,64.2339,0.0255127,0.298828,45.5092,1,12.475704,-1
565,-8,445589,-2.65601,1.2236,8.75463,-2.05985,321,11,3,14.1345,0.131836,0.116699,69.5094,1,386.73584,1
640,-8,501587,-2.59096,1.70241,11.421,2.51206,211,10,3,145.554,0.116699,0.800781,70.3989,1,237.033722,1
648,-8,508989,-3.19667,0.604174,7.3987,-1.24491,211,10,3,165.862,0.0795898,1.08594,20.0027,1,586.346069,1
778,-8,600025,-3.37316,0.704022,10.2804,-0.725105,211,11,3,168.526,0.132812,0.492188,19.2599,1,386.737213,1
778,-8,599848,-3.58087,0.706207,12.6879,0.108184,211,9,3,110.239,0.101562,1.5,27.3065,1,137.237198,1
909,-8,719676,-3.32184,0.503689,6.98804,-1.14678,321,12,3,24.2427,0.0541992,0.0693359,33.4363,1,12.481158,1
1116,-9,869633,-2.78251,0.666775,5.40802,1.61544,321,10,3,47.1487,0.100586,0.392578,59.587,1,62.375843,1
278,-248,629860,-2.61863,1.1851,8.17117,1.95984,411,10,3,30.6904,0.167969,1.21094,70.3837,1,411.689789,1
389,-248,718036,-2.55896,0.637659,4.1447,1.86664,211,10,3,83.77,0.213867,0.765625,62.5765,1,37.448006,1
446,-248,764593,-3.11148,0.554976,6.24313,-2.49855,321,11,3,139.878,0.134766,0.414062,25.6187,1,12.463914,-1
463,-248,775770,-2.65552,1.0791,7.71699,1.44033,211,9,3,57.3257,0.316406,0.337891,62.8909,0,12.454257,-1
973,-249,1188355,-3.67284,0.524389,10.3275,-0.987481,211,10,3,66.1931,0.404297,8.625,22.1263,1,237.007462,-1
1468,-250,1556698,-3.26572,0.983551,12.9027,2.82314,211,9,3,43.2142,0.225586,0.392578,36.3446,1,-12.480104,-1
178,-1,140317,-2.70039,1.12043,8.37672,-1.47346,211,11,3,223.246,0.212891,2.32812,42.928,1,611.297302,1
206,-1,155452,-3.03947,0.515707,5.39995,-2.77952,211,10,3,95.3402,0.203125,0.902344,32.506,1,12.488718,-1
940,-5,708908,-2.82705,0.949907,8.05274,0.873407,211,12,3,37.1234,0.115234,0.0566406,63.2776,1,12.466328,-1
944,-5,711856,-2.99431,1.29518,12.9657,0.784514,211,10,3,462.785,0.0791016,0.726562,18.613,0,12.472485,-1
104,-1,74705,-3.88028,0.995625,24.1232,1.71457,421,10,3,83.8586,0.0893555,1.07812,18.9023,1,237.034927,-1
347,-1,267666,-2.93485,1.55372,14.6609,2.02816,411,10,3,132.91,0.122559,0.192383,57.3721,0,162.192322,1
735,-8,572005,-3.92461,0.622729,15.7715,-0.821736,211,10,3,81.1704,0.0461426,0.871094,24.9471,1,12.46653,1
899,-8,693763,-3.38763,0.748743,11.0925,-1.18006,321,10,3,40.3336,0.0368652,1.08594,35.1606,1,12.483565,1
978,-8,755201,-2.94464,0.530639,5.05604,-0.3586,321,10,3,15.5435,0.0756836,1.90625,50.2834,1,12.474137,-1
1123,-9,861036,-2.70108,0.798518,5.97407,-1.59036,411,11,3,69.5024,0.100098,1.15625,65.8943,1,37.424942,-1
1214,-9,924222,-3.6345,1.23327,23.3761,0.495775,411,10,3,51.5335,0.101562,0.200195,27.4311,1,-87.327705,-1
1560,-9,1188879,-3.15684,0.600983,7.07319,2.37584,211,11,3,186.351,0.0839844,1.28125,22.2836,1,561.371582,1
52,-267,449468,-3.61407,0.887348,16.4797,-1.6411,211,13,3,56.8948,0.170898,0.285156,27.5337,0,411.688019,1
96,-267,480280,-2.83134,0.503565,4.28712,2.68613,211,11,3,80.0898,0.173828,0.585938,46.4944,1,12.478102,-1
104,-267,489597,-3.18359,0.710125,8.58353,2.23149,321,10,3,156.023,0.113281,0.203125,25.8857,1,12.479569,1
330,-267,668460,-2.88413,0.643418,5.7727,2.13224,211,10,3,5.43294,0.125977,1.25,56.6537,0,12.462071,1
517,-267,809458,-3.55148,1.03999,18.1444,0.492405,411,11,3,79.7672,0.0976562,0.210938,27.1785,1,12.497431,1
843,-268,1050175,-2.60014,1.50991,10.222,1.95281,211,10,3,92.1791,0.188477,0.302734,71.5629,1,12.467628,-1
1357,-269,1429276,-3.56189,1.17204,20.6619,1.91927,321,11,3,99.0056,0.0563965,0.355469,24.5679,1,12.470302,-1
547,-5,403900,-2.66492,1.42544,10.2891,2.1123,411,12,3,14.2493,0.104004,0.306641,69.7378,1,336.835693,-1
641,-5,482134,-3.29187,0.540726,7.28095,-1.92631,411,12,3,46.5571,0.0737305,0.675781,31.7866,1,910.710938,1
806,-5,613804,-2.9602,4.12047,39.873,1.92067,211,10,3,40.835,0.0893555,0.804688,51.322,1,12.493751,-1
999,-5,778010,-3.01897,0.840119,8.61924,-0.928514,211,10,3,129.352,0.0649414,1.03125,35.8035,1,1160.177124,1
1150,-6,883126,-3.91902,0.709633,17.8724,3.02749,411,10,3,80.1825,0.125,1.36719,19.7705,1,386.733337,-1
1217,-6,938347,-3.39078,0.822903,12.2294,1.32973,421,10,3,90.8141,0.174805,1.36719,33.7931,1,361.786987,-1
1272,-6,986798,-3.1321,0.561442,6.44695,2.7091,211,10,3,165.282,0.192383,0.699219,19.5014,0,12.469277,-1
1294,-6,1004872,-3.77491,0.732082,15.9654,-0.230464,211,10,3,94.9728,0.0366211,1.24219,26.1027,1,212.082748,1
1408,-6,1100585,-2.81059,0.57383,4.78572,2.52467,321,11,3,4.23518,0.188477,1.04688,61.139,1,37.413956,1
342,-1,261153,-3.56346,0.587704,10.3769,0.726675,321,10,3,120.099,0.0272217,0.519531,17.0687,1,12.484689,-1
456,-1,346824,-2.86985,1.22754,10.8582,0.170529,211,11,3,108.232,0.131836,0.949219,47.7198,1,636.206543,-1
505,-1,381328,-2.95225,0.530845,5.09641,-0.593391,431,10,3,99.2274,0.104004,0.621094,56.3904,1,137.256882,1
607,-8,446490,-3.16609,0.863133,10.2526,1.41321,321,12,3,240.716,0.0373535,1.92969,20.3127,1,12.480271,1
716,-8,541485,-2.9913,0.717526,7.16155,1.83766,321,9,3,26.7368,0.111816,0.605469,51.4388,1,910.714233,1
827,-8,612413,-3.06297,0.732999,7.85693,0.952019,221,10,3,204.167,0.0898438,1.52344,20.5073,1,137.246902,-1
1194,-9,890652,-2.85343,0.806855,7.0216,0.962539,211,10,3,51.3041,0.124023,0.675781,53.8747,1,511.492126,1
1205,-9,895897,-3.10698,1.39831,15.6597,2.02621,421,12,3,56.3134,0.171875,0.59375,41.9892,1,386.738647,-1
1326,-9,986587,-3.07005,0.645293,6.96576,0.546433,211,10,3,118.537,0.162109,1.00781,29.2856,0,12.473015,1
1550,-9,1148198,-2.79561,1.82287,14.9783,2.90863,211,10,3,85.0681,0.120117,0.171875,65.9409,1,1185.158081,1
469,-286,746585,-3.02263,1.03828,10.6911,0.591083,211,10,3,73.7794,0.200195,0.19043,41.9144,1,162.194458,1
671,-287,904897,-3.30634,1.06556,14.5565,-0.521396,211,10,3,79.2897,0.0795898,0.192383,32.3051,1,361.782745,1
1058,-287,1198439,-3.71974,0.912453,18.8321,-0.455517,211,10,3,86.3732,0.0913086,0.251953,22.5059,1,586.307007,1
1459,-288,1509287,-3.19232,1.3517,16.4813,-1.82907,421,9,3,79.6841,0.0378418,0.667969,43.7496,1,12.487106,-1
1512,-288,1547958,-2.83919,2.15877,18.5227,-1.61098,521,9,3,64.4659,0.0708008,0.546875,58.1782,1,785.939819,1
746,-5,566550,-3.40482,0.842972,12.7045,3.00964,211,10,3,201.308,0.11377,0.535156,19.563,1,12.484773,-1
890,-5,683553,-2.96641,0.522582,5.08828,0.389286,211,10,3,47.9498,0.0888672,1.44531,60.6414,1,12.490353,-1
1039,-5,809735,-3.56391,0.520524,9.19483,-2.49067,321,10,3,83.4639,0.141602,0.419922,32.0928,1,860.802002,1
1592,-6,1232015,-2.57185,1.20826,7.95426,-2.22411,321,12,3,77.1714,0.104492,0.960938,83.8824,1,12.468097,-1
1477,-9,1137816,-2.8263,0.519599,4.40157,-0.650299,411,10,3,88.2485,0.259766,0.75,39.603,1,511.507599,-1
1585,-9,1223665,-3.49784,0.541226,8.95032,-1.80471,321,11,3,42.1511,0.137695,0.796875,30.7043,1,112.29129,1
114,-305,509647,-2.99808,0.71142,7.14866,-3.11686,211,9,3,113.784,0.0766602,0.609375,65.9517,1,37.428097,-1
151,-305,541453,-3.33396,0.525095,7.37364,2.47677,321,10,3,60.2646,0.0522461,0.265625,38.1893,1,910.695862,-1
378,-305,729583,-2.99464,1.22032,12.2205,1.8404,211,10,3,286.223,0.117188,0.742188,28.0912,1,112.293465,1
422,-305,761967,-3.00544,0.77007,7.79486,-2.94531,211,10,3,117.853,0.154297,0.441406,65.6217,1,12.477472,1
459,-305,792318,-3.17005,1.11661,13.3159,-1.36982,321,10,3,341.133,0.0874023,0.46875,17.1164,1,561.414124,1
864,-306,1108760,-3.34529,1.13549,16.1262,-2.11069,211,10,3,74.0225,0.182617,1.51562,35.5366,0,12.492837,-1
1309,-307,1448696,-2.97949,1.14992,11.3431,-0.0187352,321,10,3,156.84,0.15332,1.3125,40.2922,1,12.464067,1
1630,-307,1691630,-3.24259,2.3286,29.8516,-2.42609,211,11,3,57.1201,0.115234,0.636719,40.9016,1,-87.286659,-1
107,-1,95094,-3.54487,1.24508,21.5799,2.09346,321,10,3,260.001,0.19043,1.75781,19.7328,1,12.471235,-1
181,-1,153146,-3.05801,0.666884,7.11306,-3.04744,211,11,3,80.5245,0.271484,0.371094,41.0054,1,511.501556,1
361,-1,276670,-3.09705,1.72699,19.1504,1.31403,421,12,3,28.8499,0.161133,0.0458984,44.722,1,12.494894,-1
406,-1,311058,-3.71941,0.682098,14.0732,2.35168,321,10,3,40.4935,0.081543,0.257812,27.5723,0,12.460114,-1
1038,-5,790890,-3.7164,0.868717,17.8697,-1.49201,321,9,3,30.7295,0.15332,0.400391,22.4182,1,12.464254,1
1549,-6,1172973,-3.35936,0.877276,12.6352,-2.64008,211,10,3,20.2654,0.0839844,1.79688,35.5056,0,12.454546,1
214,-1,177580,-2.91156,1.72481,15.9026,-2.18648,321,10,3,48.1226,0.0554199,1.42969,57.689,1,1135.247681,1
481,-1,377273,-3.71024,1.06868,21.8482,-0.454103,211,10,3,57.8488,0.103516,1.1875,24.0272,1,810.88269,1
771,-8,598753,-3.09483,1.58714,17.5606,1.1489,321,13,3,19.7274,0.10498,0.369141,46.887,1,261.985199,1
897,-8,702670,-3.63398,0.578204,10.954,0.654289,431,10,3,40.6856,0.582031,1.32031,25.0073,1,1035.450562,1
987,-8,778174,-2.86803,0.767185,6.77387,-2.45025,223,10,3,214.166,0.11084,0.65625,29.6928,1,386.708649,-1
1002,-8,789340,-3.40967,2.18206,33.0454,-2.78782,421,10,3,12.7731,0.0766602,0.470703,33.3422,1,12.447117,-1
1139,-9,889070,-2.71989,0.641102,4.88666,0.242848,321,12,3,103.489,0.171875,0.75,49.085,1,112.279663,-1
1168,-9,914224,-2.82038,0.657675,5.53855,2.25061,211,9,3,258.554,0.107422,0.328125,15.938,0,87.328804,-1
1555,-9,1206006,-3.28002,0.547813,7.28971,-0.336556,211,11,3,90.413,0.199219,0.75,26.5507,1,1160.205933,1
7,-1,75360,-3.13837,0.688751,7.95838,2.3706,411,10,3,146.037,0.133789,0.0947266,26.0656,1,-736.046143,1
46,-324,437704,-3.5994,0.70816,12.9606,-1.45174,421,11,3,16.1255,0.194336,0.427734,26.6058,1,12.477132,1
156,-324,517337,-2.79019,0.573148,4.68419,0.851659,211,10,3,208.885,0.145508,0.285156,18.5091,1,12.478464,-1
1089,-325,1227514,-2.6016,0.744254,5.04583,0.745533,321,11,3,52.056,0.326172,2.625,86.8513,1,436.669403,1
1423,-326,1501032,-3.1275,0.548584,6.27048,2.15912,321,11,3,152.618,0.0649414,0.792969,20.5801,1,37.414066,1
1545,-326,1590275,-2.51775,0.904294,5.64341,-2.77817,211,9,3,76.3325,0.28125,0.392578,80.1899,1,12.488649,-1
1615,-326,1642022,-2.76231,0.630542,5.01265,-0.38151,321,10,3,95.796,0.101562,1.1875,46.0073,1,511.523132,1
421,-1,315318,-3.27404,0.786784,10.4074,-2.47241,211,10,3,33.22,0.0595703,0.453125,34.21,1,37.429478,-1
434,-1,324005,-2.78296,0.751905,6.10122,2.9829,321,10,3,245.078,0.103516,0.166016,22.8711,1,187.144714,-1
629,-5,478356,-2.81695,0.633565,5.31738,1.97277,211,10,3,35.4827,0.188477,0.464844,59.9605,1,12.472293,-1
1060,-5,805820,-2.73207,1.2269,9.46537,1.67849,211,11,3,97.8918,1.19531,0.8125,69.7743,1,336.821777,1
1188,-6,896534,-3.93307,1.84692,47.1732,-0.308153,211,10,3,24.7303,0.122559,0.15625,19.6953,1,-112.28067,1
368,-1,306828,-2.77565,0.540084,4.35076,0.135551,321,12,3,161.648,0.201172,2.15625,27.1623,1,261.970001,-1
372,-1,309705,-3.60382,0.528482,9.71492,-1.56417,321,12,3,90.8339,0.0966797,0.146484,20.9033,1,336.814117,1
1279,-9,1014754,-3.51528,0.56692,9.5399,-0.663088,211,10,3,54.4557,0.123535,0.404297,35.2729,1,12.466049,1
1585,-9,1254171,-2.82976,0.685351,5.82562,-0.310597,211,10,3,75.2522,0.109863,1.19531,55.9824,0,686.178528,1
1592,-9,1259418,-3.21739,0.69055,8.63292,1.3631,321,10,3,63.6652,0.12793,0.269531,40.0649,1,12.48425,1
44,-362,459681,-3.23524,1.14565,14.5795,-1.91915,321,11,3,44.5779,0.132812,1.14062,36.3563,1,212.081528,1
240,-362,624892,-3.20719,1.19792,14.8243,-0.364327,211,10,3,139.125,0.0383301,2.53125,33.777,1,62.383774,1
534,-362,859293,-2.7306,2.1767,16.7684,-1.52853,321,11,3,11.9551,0.180664,1.95312,67.4685,1,12.480698,1
782,-363,1059436,-3.46799,0.534168,8.57432,0.352062,411,13,3,111.53,0.104004,0.128906,27.6095,1,12.462141,1
828,-363,1097759,-3.42709,0.723292,11.1457,-1.07678,211,10,3,50.486,0.065918,1.65625,37.7244,1,511.497681,1
909,-363,1168469,-3.10068,1.15,12.7983,-3.10063,211,10,3,222.274,0.0786133,0.632812,28.811,1,461.601074,1
1308,-364,1448408,-3.30536,0.55415,7.56277,0.417827,211,11,3,55.7583,0.777344,0.667969,32.011,1,12.46515,1
1352,-364,1479457,-3.52811,0.813505,13.8658,-0.469547,431,10,3,156.216,0.074707,0.9375,23.7299,1,960.61377,-1
73,-1,55198,-2.99618,0.636371,6.38247,1.18818,321,10,3,41.2308,0.378906,2.45312,54.4703,1,12.47233,1
87,-1,63946,-3.12411,0.736095,8.38549,0.211686,421,11,3,72.3418,0.1875,1.30469,41.976,1,12.476556,-1
333,-1,253417,-3.33221,1.25481,17.5898,1.61246,211,8,3,89.8759,0.275391,1.86719,32.0939,1,461.606934,-1
1190,-6,914902,-2.7622,0.915307,7.27568,2.65208,211,10,3,74.6403,0.0424805,1.03906,54.2779,1,686.149719,1
1600,-6,1211425,-2.7712,0.822903,6.59987,-1.47756,211,11,3,17.8858,0.128906,2.14062,65.9159,1,187.112549,-1
222,-1,170059,-3.28829,0.746016,10.0094,-2.88366,211,12,3,44.2214,0.0810547,0.652344,35.6398,0,1110.282959,1
357,-1,268582,-3.81725,0.586525,13.3437,-2.75539,411,11,3,135.367,0.0922852,2.29688,17.8054,1,-37.431782,1
537,-8,416334,-3.39489,0.63642,9.49697,-2.32624,211,10,3,123.264,0.0795898,1.14062,25.1722,1,661.196045,1
682,-8,538188,-2.76208,0.603462,4.79628,-2.89635,211,10,3,21.9168,0.154297,0.515625,64.0044,1,12.486868,-1
1002,-8,779206,-2.81788,0.694473,5.83396,0.0533671,321,10,3,195.099,0.177734,1.91406,28.5871,1,711.09436,1
1302,-9,1007249,-3.20754,1.70117,21.0594,0.73904,411,10,3,86.0554,0.140625,0.310547,42.5621,1,561.400696,1
1366,-9,1058220,-2.89807,2.04762,18.6274,-0.41207,511,10,3,13.6145,0.0432129,1.07031,56.4011,1,511.493683,1
217,-381,583712,-3.20703,0.699752,8.65803,-1.6757,321,9,3,44.7408,0.0732422,0.90625,39.0792,1,12.464123,1
587,-382,880096,-2.64758,0.635334,4.50792,0.929063,211,10,3,157.916,0.090332,0.492188,46.6226,1,12.475411,1
640,-382,916075,-3.90741,0.540726,13.4614,1.59125,411,10,3,99.3723,0.0722656,0.369141,17.6945,1,12.476755,-1
683,-382,951147,-3.15051,0.910222,10.6454,-2.27459,211,11,3,49.7899,0.09375,0.59375,41.2249,1,12.471258,1
1038,-382,1245932,-2.94392,0.896574,8.53665,-0.0663285,211,10,3,9.00067,0.052002,0.416016,52.8427,1,12.439398,-1
1191,-383,1364573,-3.27317,1.14863,15.1807,-1.78584,211,10,3,120.86,0.0600586,0.972656,31.6434,1,1160.213623,-1
1354,-383,1477638,-3.89021,0.537603,13.1555,2.21206,321,10,3,35.5053,0.134766,2.17188,21.9677,1,12.468334,-1
1544,-383,1636990,-2.90361,0.663481,6.0691,2.48375,411,9,3,268.429,0.120117,0.71875,15.894,1,237.028671,1
226,-1,186571,-2.9556,1.85465,17.8652,0.149806,211,10,3,60.9367,0.109375,0.65625,54.5054,1,12.460921,1
690,-2,551663,-2.78392,0.602442,4.89308,3.06264,211,10,3,56.5221,0.201172,1.88281,50.1,1,212.074707,-1
692,-2,553002,-3.13956,0.503999,5.83049,0.196892,321,12,3,81.9406,0.200195,0.0622559,31.0078,1,12.464178,1
1375,-3,1079682,-3.53314,0.959363,16.4342,-1.05155,211,10,3,130.207,0.0339355,0.324219,22.6664,1,12.47546,1
37,-1,39557,-2.64473,0.892764,6.31658,2.16994,211,11,3,75.3668,0.0839844,2.54688,59.6213,1,336.834351,1
67,-1,64962,-2.83326,1.11433,9.50498,0.518692,211,10,3,24.4805,0.146484,0.921875,57.4945,1,910.69989,1
306,-1,252560,-3.45859,0.613725,9.75934,-0.248799,321,10,3,46.5955,0.0742188,0.933594,27.6282,1,112.271217,-1
511,-1,400306,-3.31699,0.616635,8.51373,-0.918567,521,10,3,85.6349,0.139648,1.41406,29.2989,1,960.614746,-1
900,-5,696800,-3.23482,0.537075,6.83188,-1.17878,211,10,3,121.7,0.128906,2.45312,22.7713,1,12.497873,1
972,-5,752511,-3.04928,0.638952,6.75612,-3.00182,211,11,3,23.009,0.21582,0.498047,47.0061,1,286.945679,1
1514,-6,1173312,-2.9963,0.503318,5.04863,2.34338,211,10,3,139.513,0.204102,0.917969,25.4921,1,361.799622,1
7,-1,7950,-2.87203,0.577919,5.12307,-0.73945,211,10,3,91.8341,0.165039,0.09375,49.8635,1,12.475816,-1
187,-1,155008,-2.76793,1.88517,15.0704,-2.77524,421,9,3,27.6499,0.0612793,0.488281,65.9697,1,736.054016,1
330,-1,254775,-2.60958,0.741022,5.06374,-1.09119,221,10,3,125.774,0.198242,0.902344,63.3766,1,461.608368,-1
514,-1,400015,-3.69391,0.646822,13.0097,2.92651,211,11,3,94.4851,0.115723,0.289062,20.0453,1,12.470467,-1
525,-1,410969,-3.04988,0.716961,7.58551,0.251421,211,10,3,36.1902,0.119141,0.953125,52.0192,1,12.442035,1
527,-1,411572,-3.22271,0.587156,7.37934,-2.0109,411,10,3,26.0136,0.0766602,0.216797,43.3813,1,-62.377686,1
1163,-9,903712,-3.16835,0.5994,7.13593,-0.142548,211,11,3,153.326,0.0593262,0.294922,23.7577,1,12.466906,-1
1587,-9,1221117,-3.38992,1.31408,19.5124,-2.75785,321,11,3,14.7235,0.0947266,0.412109,35.162,1,62.369362,-1
19,-1,314897,-2.67188,0.563644,4.09662,1.23687,321,10,3,105.119,0.229492,1.14844,45.0262,1,486.531708,1
28,-20,434930,-3.49931,0.725855,12.0212,-2.60911,211,11,3,67.7751,0.101562,0.894531,28.9448,1,12.475291,1
221,-20,577636,-3.3816,0.809646,11.9228,2.84352,411,11,3,21.5893,0.233398,0.800781,34.6551,1,586.340637,-1
285,-20,621635,-3.04662,0.697488,7.35558,1.95378,321,10,3,67.8977,0.109375,0.542969,38.7733,1,12.493484,1
347,-20,670470,-3.6972,0.722717,14.5841,-2.96619,15,10,3,31.1254,0.136719,1.17188,26.6978,0,37.414101,1
382,-20,697228,-2.95583,0.852179,8.21058,-0.480924,321,10,3,49.1609,0.0415039,1.35938,49.7333,1,12.486394,-1
458,-20,754179,-2.86209,0.50822,4.46096,-1.7543,211,11,3,203.061,0.102539,2.29688,23.9911,1,37.41851,1
538,-20,817548,-3.01652,0.716961,7.33775,-1.88247,211,10,3,69.7494,0.257812,0.19043,42.9034,1,12.446479,1
911,-21,1120867,-3.6989,0.590202,11.9302,-2.08783,411,10,3,106.008,0.273438,0.890625,24.2017,1,361.766205,1
1169,-22,1310565,-3.5106,0.612578,10.2601,-1.93241,211,10,3,45.2283,0.102539,0.21875,34.1839,1,1035.456055,1
1240,-22,1359530,-3.03979,0.554863,5.81183,-2.05325,211,11,3,18.5321,0.267578,0.804688,45.8945,1,12.468755,-1
1419,-22,1512347,-2.63644,1.55372,10.9033,2.77317,211,10,3,13.1671,0.108887,0.457031,72.0529,1,62.385754,1
1633,-22,1669595,-2.92131,0.592207,5.51328,2.03232,211,10,3,66.6326,0.194336,1.10938,42.2538,0,12.471684,-1
82,-1,63668,-2.93154,0.769491,7.23697,-0.600111,421,10,3,72.072,0.130859,1.01562,48.1769,1,137.233154,1
358,-1,299506,-2.97358,0.567392,5.56412,-3.019,211,11,3,41.0722,0.46875,0.765625,43.6996,1,461.599579,-1
363,-1,304469,-2.82229,0.658786,5.55844,2.34283,321,10,3,57.3106,0.141602,0.470703,55.915,1,12.446465,1
809,-5,639514,-2.89756,0.964445,8.76924,1.91067,211,11,3,340.025,0.0654297,0.25,18.6933,0,1210.118896,1
897,-5,705373,-2.9874,0.579349,5.76004,2.3066,321,10,3,125.856,0.417969,0.863281,30.1323,1,12.463714,-1
897,-5,706826,-2.84098,0.971767,8.35281,2.43534,211,11,3,45.7462,0.118652,1.07812,56.1555,1,286.932465,1
1164,-6,914619,-2.82209,0.735632,6.20557,1.32445,211,12,3,89.1313,0.189453,1.03906,55.2541,0,12.479424,-1
1398,-6,1101208,-3.53585,1.12435,19.3125,1.86487,211,14,3,37.405,0.081543,0.347656,27.6,1,162.178391,1
1105,-9,876531,-3.36956,0.812618,11.8236,1.21366,211,12,3,190.773,0.0834961,0.209961,21.0849,1,760.999207,-1
1349,-9,1056988,-3.11289,0.603907,6.80314,0.932629,321,10,3,71.6044,0.170898,1.5625,37.2379,1,1135.277954,-1
1376,-9,1081279,-3.73984,1.08345,22.8148,-3.10819,211,10,3,47.5898,0.0869141,0.878906,24.3626,1,561.381042,1
1400,-9,1102801,-2.98748,0.817646,8.12985,0.732162,211,10,3,191.542,0.123047,0.376953,27.292,1,960.609619,1
125,-39,499811,-2.73435,0.705295,5.45356,-2.90959,411,9,3,42.9641,0.104492,2.17188,61.8723,1,12.478823,-1
203,-39,550234,-3.53308,1.23671,21.1841,-1.83208,431,13,3,113.689,0.0751953,1.78125,24.6714,1,12.485973,-1
207,-39,555813,-3.42682,0.592079,9.1213,2.8428,321,11,3,36.4918,0.231445,1.26562,32.2204,1,261.993927,-1
219,-39,565927,-3.38349,0.593022,8.74926,-2.99206,211,10,3,72.4883,0.19043,0.960938,27.9323,1,12.483804,-1
528,-39,817573,-2.82878,0.688577,5.84735,2.015,211,12,3,80.8154,0.186523,0.476562,60.3516,0,237.004044,-1
865,-40,1086431,-3.05419,0.602309,6.39986,-2.22667,211,10,3,41.449,0.0693359,0.597656,54.4918,1,12.470461,-1
921,-40,1134706,-3.69082,0.518777,10.4022,2.08932,321,10,3,23.3118,0.110352,0.324219,23.1654,1,12.465293,-1
1293,-41,1431109,-3.51754,1.06694,17.9947,2.81915,211,10,3,126.096,0.0495605,0.371094,22.8165,1,212.088242,1
1471,-41,1561274,-3.03364,0.709141,7.38248,2.39849,321,10,3,175.9,0.0742188,0.671875,24.6445,1,-62.370121,1
1532,-41,1609567,-2.84007,0.839172,7.20658,-0.657482,321,9,3,330.521,0.112305,0.429688,15.7172,1,112.277748,1
1568,-41,1640054,-2.74674,0.524758,4.10777,0.438627,321,10,3,226.398,0.0751953,2.0,19.5023,1,237.039154,1
302,-1,222729,-2.87763,0.52335,4.66524,2.04757,321,12,3,38.8082,0.181641,1.14844,48.9105,1,62.374897,-1
346,-1,257618,-3.27457,0.600587,7.94868,2.26488,211,11,3,130.846,0.0869141,0.120117,22.0216,0,486.525513,1
405,-1,300443,-2.78851,0.526817,4.29839,2.53675,321,10,3,64.8031,0.0825195,0.515625,58.166,1,261.996765,-1
509,-1,391862,-2.63238,0.933136,6.52205,-2.66496,321,9,3,68.4884,0.310547,0.605469,64.4862,1,12.4746,1
622,-5,475472,-3.00421,1.0103,10.214,-1.93388,211,10,3,124.705,0.0761719,1.3125,38.8596,1,12.473008,1
1157,-6,886500,-3.52459,0.713465,12.1179,0.252765,211,10,3,87.6514,0.0908203,0.960938,22.3739,1,62.375885,-1
1270,-6,971755,-3.29977,0.535075,7.26182,2.29423,211,10,3,133.367,0.130859,2.32812,19.9877,1,237.035355,1
37,-1,28905,-3.44064,0.746696,11.663,0.603065,321,10,3,38.6367,0.0576172,1.25781,29.8694,1,12.475045,-1
68,-1,53628,-3.11544,0.767041,8.66287,0.997558,421,10,3,81.8816,0.106934,0.316406,35.0182,1,12.475609,1
220,-1,154400,-3.56036,0.846718,14.9041,-3.1162,411,10,3,60.708,0.0319824,0.730469,27.2191,1,12.484983,-1
